,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
791,Single,21063.0,1,0,9/25/13,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP
792,Single,33697.0,1,0,9/15/13,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,GER
793,Married,25804.0,1,0,9/1/13,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA
794,Married,72117.0,0,1,8/20/13,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP
795,Married,61286.0,0,1,8/2/13,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND
796,Married,61286.0,0,1,8/2/13,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER
797,Together,65196.0,0,2,7/25/13,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP
798,Divorced,55635.0,0,1,11/13/12,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US
799,Together,42021.0,1,0,8/31/12,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP
800,Married,75251.0,0,0,8/27/12,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER
801,Together,35322.0,1,2,8/22/12,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP
802,Together,53374.0,0,1,8/16/12,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA
803,Married,87195.0,0,0,5/8/14,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA
804,Single,42395.0,1,1,4/4/14,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND
805,Together,82427.0,0,0,3/12/14,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP
806,Together,44602.0,1,1,2/15/14,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND
807,Married,94642.0,0,0,2/12/14,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP
808,Together,28359.0,1,0,10/27/13,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA
809,Single,55801.0,1,1,9/22/13,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US
810,Married,92955.0,0,0,8/19/13,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA
811,Together,56534.0,0,1,7/23/13,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP
812,Single,69627.0,0,1,3/17/13,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US
813,Divorced,78579.0,0,0,12/22/12,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP
814,Together,44964.0,1,1,12/16/12,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS
815,Single,30899.0,1,0,10/13/12,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA
816,Divorced,78825.0,0,0,9/14/12,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP
817,Married,25545.0,1,0,9/8/12,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP
818,Widow,47111.0,0,1,9/8/12,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA
819,Single,49667.0,0,0,8/20/12,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA
820,Together,66000.0,0,0,4/20/14,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP
821,Together,46910.0,1,1,3/23/14,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP
822,Married,25224.0,1,0,3/16/14,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA
823,Together,77382.0,0,1,1/7/14,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP
824,Divorced,28420.0,1,0,12/24/13,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP
825,Divorced,32952.0,1,0,12/1/13,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA
826,Married,46149.0,0,1,11/29/13,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP
827,Together,83532.0,0,0,9/26/13,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,SP
828,Together,73059.0,0,1,8/31/13,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP
829,Together,73059.0,0,1,8/31/13,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA
830,Married,35701.0,0,0,3/19/13,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP
831,Single,89616.0,0,0,2/25/13,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA
832,Together,105471.0,0,0,1/21/13,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP
833,Widow,78427.0,0,0,10/24/12,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER
834,Married,22518.0,1,0,10/22/12,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,SP
835,Married,59809.0,0,2,10/18/12,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA
836,Single,39660.0,1,0,8/8/12,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP
837,Together,52203.0,0,0,7/31/12,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US
838,Alone,35860.0,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,CA
839,Divorced,35860.0,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP
840,Divorced,35860.0,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP
841,Divorced,35860.0,1,1,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,SA
842,Widow,76842.0,0,0,5/3/14,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP
843,Single,15033.0,0,0,4/16/14,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA
844,Married,67353.0,0,1,12/31/13,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS
845,Married,17003.0,1,0,12/9/13,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,GER
846,Together,65735.0,1,1,12/7/13,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP
847,Widow,45684.0,1,0,12/2/13,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA
848,Together,21918.0,1,0,11/14/13,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA
849,Married,51267.0,1,1,10/29/13,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA
850,Together,59868.0,0,1,7/22/13,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP
851,Married,51373.0,0,0,6/22/13,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP
852,Together,46692.0,0,1,6/6/13,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP
853,Together,157733.0,1,0,6/4/13,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP
854,Married,54432.0,2,1,5/9/13,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP
855,Single,79607.0,0,0,4/21/13,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA
856,Divorced,51813.0,1,1,4/11/13,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA
857,Married,17487.0,1,0,3/18/13,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AUS
858,Together,40706.0,2,1,1/17/13,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA
859,Divorced,62859.0,0,1,12/30/12,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP
860,Married,61074.0,0,1,8/17/12,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA
861,Widow,43638.0,0,1,8/6/12,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP
862,Married,58116.0,0,1,4/13/14,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP
863,Widow,62187.0,0,1,3/22/14,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP
864,Single,46344.0,1,1,3/8/14,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US
865,Married,77353.0,0,1,12/16/13,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,SP
866,Single,69759.0,0,0,10/28/13,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,SP
867,Divorced,21846.0,1,0,10/22/13,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA
868,Together,76532.0,1,1,9/9/13,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,SP
869,Married,70053.0,0,1,7/3/13,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,SP
870,Single,75342.0,0,1,5/6/13,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,SP
871,Together,27590.0,1,0,4/23/13,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP
872,Married,51148.0,1,1,2/18/13,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IND
873,Divorced,33378.0,1,1,2/6/13,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,SA
874,Married,32644.0,1,0,1/16/13,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,SP
875,Married,33581.0,2,0,1/8/13,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
876,Married,12393.0,0,0,12/4/12,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,SA
877,Single,42710.0,1,0,11/28/12,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP
878,Married,82347.0,0,0,11/6/12,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,IND
879,Married,82347.0,0,0,11/6/12,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,CA
880,Married,22554.0,1,1,11/3/12,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,SP
881,Married,17323.0,0,0,10/10/12,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US
882,Divorced,62204.0,0,2,9/12/12,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP
883,Widow,78028.0,0,1,9/10/12,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,SP
884,Divorced,63887.0,0,1,9/8/12,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA
885,Together,32727.0,0,0,8/28/12,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,CA
886,Together,29103.0,1,0,8/27/12,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,SP
887,Married,61482.0,0,0,6/27/14,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA
888,Single,20587.0,1,0,5/11/14,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA
889,Single,20587.0,1,0,5/11/14,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA
890,Together,52190.0,1,1,5/8/14,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,SA
891,Together,48186.0,1,0,3/20/14,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,SP
892,Married,19329.0,1,0,12/14/13,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,CA
893,Married,34109.0,0,1,11/6/13,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,AUS
894,Married,23477.0,1,0,10/21/13,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,SP
895,Together,47472.0,1,1,9/16/13,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,SP
896,Divorced,14849.0,1,0,7/2/13,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,SP
897,Married,26224.0,1,0,6/4/13,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,SP
898,Single,27238.0,1,1,4/20/13,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,SP
900,Single,57967.0,0,1,3/3/13,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,IND
901,Widow,51569.0,0,1,2/12/13,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,0,SP
902,Married,72550.0,1,1,11/8/12,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,AUS
903,Married,44511.0,1,0,10/12/12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,AUS
904,Married,62972.0,0,1,8/3/12,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,SP
905,Married,62972.0,0,1,8/3/12,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,SP
906,Together,77845.0,0,0,5/16/14,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,US
907,Married,36663.0,1,0,4/25/14,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,SA
908,Married,53204.0,1,1,3/20/14,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,GER
909,Married,21059.0,1,0,1/7/14,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,SP
910,Married,67087.0,0,1,12/17/13,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,AUS
911,Single,73892.0,0,0,11/13/13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,0,CA
912,Together,75114.0,0,0,11/7/13,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,SA
913,Married,42192.0,0,0,9/6/13,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,AUS
914,Married,31454.0,1,1,7/6/13,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,SP
915,Together,22775.0,1,0,6/19/13,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SA
916,Together,22775.0,1,0,6/19/13,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,IND
917,Together,31590.0,1,0,6/18/13,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,CA
918,Married,80134.0,1,0,5/20/13,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,0,SA
919,Married,80134.0,1,0,5/20/13,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,0,AUS
920,Married,14188.0,0,0,2/28/13,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,GER
921,Married,18169.0,1,0,2/19/13,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,SP
922,Married,62503.0,0,1,2/18/13,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,0,SP
923,Married,46734.0,0,1,11/18/12,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,SP
924,Single,68126.0,0,0,11/10/12,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,1,0,CA
925,Married,52869.0,1,1,10/15/12,40,84,3,61,2,1,21,3,3,1,4,7,0,0,0,0,0,1,0,SA
926,Single,26576.0,1,0,10/13/12,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,1,0,SP
927,Single,75825.0,0,0,10/12/12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,1,0,GER
928,Married,57045.0,0,1,9/8/12,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,AUS
929,Together,34984.0,1,1,9/6/12,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,SP
930,Married,27803.0,1,0,8/26/12,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,AUS
931,Married,69283.0,0,1,6/14/14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,IND
932,Single,18746.0,1,0,5/29/14,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,SP
933,Married,70924.0,0,0,4/7/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP
934,Married,70924.0,0,0,4/7/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP
935,Together,69401.0,0,1,3/23/14,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,GER
936,Divorced,75012.0,0,0,1/25/14,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,AUS
937,Together,85738.0,0,0,1/23/14,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,SP
938,Together,60934.0,0,1,1/17/14,41,224,155,155,192,93,54,2,6,4,11,4,0,0,0,0,0,0,0,CA
939,Married,27161.0,1,0,10/28/13,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,SA
940,Divorced,64325.0,0,1,2/7/13,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,SP
941,Married,18978.0,1,0,12/11/12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,SP
942,Married,41124.0,1,0,10/31/12,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,0,SP
943,Single,39684.0,1,0,10/12/12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,SP
944,Married,53378.0,1,1,9/24/12,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,1,0,SP
945,Married,37040.0,0,0,8/8/12,41,86,2,73,69,38,48,1,4,2,5,8,0,0,0,0,0,0,0,US
946,Married,78710.0,0,1,5/23/14,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,SP
947,Married,92910.0,0,0,4/24/14,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,SP
948,Together,36283.0,1,1,4/14/14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,CA
949,Together,79632.0,0,0,4/8/14,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,SA
950,Together,28587.0,1,0,2/12/14,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,SP
951,Together,88325.0,0,0,2/5/14,42,519,71,860,93,27,53,1,6,2,9,2,0,0,0,0,0,0,0,IND
952,Married,51412.0,0,1,12/31/13,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,SP
953,Divorced,63998.0,0,0,12/20/13,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,1,0,SP
954,Single,38593.0,1,0,9/13/13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,SP
955,Married,27889.0,1,0,7/5/13,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,AUS
956,Single,45889.0,0,1,7/2/13,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,CA
957,Together,56575.0,0,2,5/5/13,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,CA
958,Single,16014.0,1,1,3/17/13,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,SP
959,Alone,61331.0,1,1,3/10/13,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,CA
960,Single,70893.0,0,0,2/6/13,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,SP
961,Married,2447.0,1,0,1/6/13,42,1,1,1725,1,1,1,15,0,28,0,1,0,0,0,0,0,0,0,US
962,Single,64849.0,0,0,11/13/12,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,1,0,SP
963,Married,42387.0,1,0,10/29/12,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,SP
964,Single,80617.0,0,0,10/12/12,42,594,51,631,72,55,32,1,4,6,8,2,0,0,0,0,0,0,0,IND
965,Together,54006.0,1,0,9/18/12,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,SP
966,Together,16531.0,1,0,6/18/14,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,CA
967,Together,30843.0,1,1,5/26/14,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,IND
968,Married,18988.0,1,0,5/23/14,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,AUS
969,Married,81051.0,0,0,5/23/14,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,SP
970,Single,39747.0,1,0,4/13/14,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,SA
971,Single,34554.0,0,1,3/30/14,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,CA
972,Married,52854.0,1,1,3/24/14,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,SA
973,Together,81205.0,0,0,1/13/14,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,1,0,IND
974,Married,69084.0,1,0,11/19/13,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,SP
975,Married,69084.0,1,0,11/19/13,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,SP
976,Married,65352.0,0,1,8/21/13,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,SA
977,Married,22063.0,1,0,8/8/13,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,CA
978,Single,47691.0,0,1,7/5/13,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP
979,Married,29187.0,1,0,5/9/13,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,SP
980,Single,72504.0,0,1,4/6/13,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,CA
981,Divorced,33986.0,1,0,3/14/13,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
982,Together,42386.0,1,0,1/13/13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,SA
983,Together,42386.0,1,0,1/13/13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,IND
984,Divorced,36957.0,1,1,9/6/12,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,0,AUS
985,Together,13724.0,1,0,8/31/12,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,0,SA
986,Married,42664.0,0,1,3/18/14,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,SP
987,Together,37334.0,1,1,2/26/14,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,SP
988,Married,78497.0,0,0,12/1/13,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,CA
989,Married,78497.0,0,0,12/1/13,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,IND
990,Together,58821.0,0,1,10/12/13,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,SA
991,Together,58398.0,0,0,5/14/13,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,AUS
992,Married,80950.0,0,0,3/28/13,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,SA
993,Married,30732.0,1,0,1/5/13,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,SA
994,Single,89572.0,0,0,9/15/12,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,1,0,SP
995,Single,57107.0,0,1,8/24/12,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,1,0,SP
996,Single,76467.0,1,0,8/17/12,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,1,0,US
998,Together,51315.0,0,0,2/23/14,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,AUS
999,Single,43602.0,1,1,1/10/14,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,SA
1000,Single,38643.0,1,1,11/29/13,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,0,1,SP
1001,Single,49090.0,0,1,7/19/13,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,SP
1002,Married,70617.0,0,0,6/23/13,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,SP
1003,Married,67536.0,0,1,5/22/13,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,SA
1004,Married,27573.0,1,0,3/25/13,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,SP
1005,Divorced,13533.0,1,0,3/10/13,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,SP
1006,Married,50725.0,0,1,2/13/13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,CA
1007,Together,25851.0,1,0,2/11/13,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,AUS
1008,Married,57113.0,1,1,2/6/13,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,SP
1009,Together,62847.0,0,0,1/15/13,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,CA
1010,Single,68627.0,0,0,1/12/13,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,SA
1011,Married,25271.0,1,0,12/5/12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,IND
1012,Single,63810.0,0,1,11/11/12,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,SP
1013,Single,63810.0,0,1,11/11/12,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,GER
1014,Together,65488.0,0,0,6/13/14,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,SP
1015,Single,36927.0,1,1,6/2/14,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,US
1016,Married,22108.0,1,1,5/8/14,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,SP
